key,uuid,kind,indicator_label,code,unit,module,scenario,value,value_per_declared_unit
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Use of renewable primary energy as energy carrier (PERE),PERE,MJ,A4,,0.021797011290663,0.021797011290663
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Use of renewable primary energy resources used as raw materials (PERM),PERM,MJ,A4,,0.0,0.0
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Total use of renewable primary energy (PERT),PERT,MJ,A4,,0.021797011290663,0.021797011290663
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Use of non renewable primary energy as energy carrier (PENRE),PENRE,MJ,A4,,0.25782872870018,0.25782872870018
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Use of non renewable primary energy resources used as raw materials (PENRM),PENRM,MJ,A4,,0.0,0.0
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Total use of non renewable primary energy resource (PENRT),PENRT,MJ,A4,,0.25782872870018,0.25782872870018
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Use of secondary material (SM),SM,kg,A4,,0.0,0.0
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Use of renewable secondary fuels (SF),RSF,MJ,A4,,0.0,0.0
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,A4,,0.0,0.0
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Net use of fresh water (FW),FW,m3,A4,,2.44778734037092e-05,2.44778734037092e-05
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Hazardous waste disposed (HWD),HWD,kg,A4,,8.34136537567964e-12,8.34136537567964e-12
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Non harzardous waste disposed (NHWD),NHWD,kg,A4,,4.0100167374934e-05,4.0100167374934e-05
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Radioactive waste disposed (RWD),RWD,kg,A4,,3.33239897497132e-07,3.33239897497132e-07
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Components for re-use (CRU),CRU,kg,A4,,0.0,0.0
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Materials for recycling  (MFR),MFR,kg,A4,,0.0,0.0
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Materials for energy recovery (MER),MER,kg,A4,,0.0,0.0
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Exported electrical energy (EEE),EEE,MJ,A4,,0.0,0.0
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,exchange,Exported thermal energy (EET),EET,MJ,A4,,0.0,0.0
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,Climate change,GWP-total,kg CO2 eq.,A4,,0.020143783594011,0.020143783594011
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,Climate change-Fossil,GWP-fossil,kg CO2 eq.,A4,,0.0202549692457393,0.0202549692457393
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,Climate change-Biogenic,GWP-biogenic,kg CO2 eq.,A4,,-0.000443103787575381,-0.000443103787575381
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,Climate change-Land use and land use change,GWP-luluc,kg CO2 eq.,A4,,0.000331918135847154,0.000331918135847154
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,Depletion potenzial of the stratospheric ozone layer (ODP),ODP,kg CFC-11 eq.,A4,,1.98988194986796e-15,1.98988194986796e-15
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"Acidifcation potential, Accumulated Exceedance (AP)",AP,Mole of H+ eq.,A4,,0.000185162680061749,0.000185162680061749
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"Eutrophication, freshwater",EP-freshwater,kg P eq.,A4,,8.43112454522327e-08,8.43112454522327e-08
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,Eutrophication marine,EP-marine,kg N eq.,A4,,9.33117900873406e-05,9.33117900873406e-05
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"Eutrophication, terrestrial",EP-terrestrial,Mole of N eq.,A4,,0.00102830358387388,0.00102830358387388
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,Photochemical Ozone Creation Potential  (POCP),POCP,kg NMVOC eq.,A4,,0.000273120724640555,0.000273120724640555
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"Resource use, minerals and metals",ADP-minerals&metals,kg Sb eq.,A4,,1.6705444649656e-09,1.6705444649656e-09
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"Resource use, fossils",ADP-fossil,MJ,A4,,0.257823424041737,0.257823424041737
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,Water use,WDP,m³ world equiv.,A4,,0.000294173869493333,0.000294173869493333
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"RMI, total",,kg,A4,,0.0071741856729903,0.0071741856729903
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"RMI, biotic subtotal",,kg,A4,,0.000582614158494615,0.000582614158494615
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,RMI forestry,,kg,A4,,2.12624508527182e-06,2.12624508527182e-06
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,RMI agriculture,,kg,A4,,0.000580487913409343,0.000580487913409343
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"TMR, total",,kg,A4,,0.0081361276278204,0.0081361276278204
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"TMR, biotic subtotal",,kg,A4,,0.000745615097288837,0.000745615097288837
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,TMR forestry,,kg,A4,,2.44518184806259e-06,2.44518184806259e-06
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,TMR agriculture,,kg,A4,,0.000743169915440774,0.000743169915440774
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"RMI, abiotic subtotal",,kg,A4,,0.00659157151449572,0.00659157151449572
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,RMI fossile,,kg,A4,,0.00596132379145645,0.00596132379145645
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,RMI metals,,kg,A4,,3.2239248769476e-05,3.2239248769476e-05
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,RMI minerals,,kg,A4,,0.000598008474269799,0.000598008474269799
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,"TMR, abiotic subtotal",,kg,A4,,0.00739051253053156,0.00739051253053156
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,TMR fossile,,kg,A4,,0.00596132379145645,0.00596132379145645
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,TMR metals,,kg,A4,,3.2239248769476e-05,3.2239248769476e-05
barge_transport,5b617407-2029-4b47-84d0-2caf10937b1d,lcia,TMR mineral,,kg,A4,,0.00139694949030563,0.00139694949030563
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Use of renewable primary energy as energy carrier (PERE),PERE,MJ,A4,,0.000934405842026636,0.000934405842026636
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Use of renewable primary energy resources used as raw materials (PERM),PERM,MJ,A4,,0.0,0.0
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Total use of renewable primary energy (PERT),PERT,MJ,A4,,0.000934405842026636,0.000934405842026636
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Use of non renewable primary energy as energy carrier (PENRE),PENRE,MJ,A4,,0.133852804809544,0.133852804809544
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Use of non renewable primary energy resources used as raw materials (PENRM),PENRM,MJ,A4,,0.0,0.0
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Total use of non renewable primary energy resource (PENRT),PENRT,MJ,A4,,0.133852804809544,0.133852804809544
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Use of secondary material (SM),SM,kg,A4,,0.0,0.0
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Use of renewable secondary fuels (SF),RSF,MJ,A4,,0.0,0.0
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,A4,,0.0,0.0
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Net use of fresh water (FW),FW,m3,A4,,6.78230678350278e-07,6.78230678350278e-07
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Hazardous waste disposed (HWD),HWD,kg,A4,,5.53102303403956e-12,5.53102303403956e-12
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Non harzardous waste disposed (NHWD),NHWD,kg,A4,,1.58705573713733e-05,1.58705573713733e-05
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Radioactive waste disposed (RWD),RWD,kg,A4,,1.26267949502485e-07,1.26267949502485e-07
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Components for re-use (CRU),CRU,kg,A4,,0.0,0.0
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Materials for recycling  (MFR),MFR,kg,A4,,0.0,0.0
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Materials for energy recovery (MER),MER,kg,A4,,0.0,0.0
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Exported electrical energy (EEE),EEE,MJ,A4,,0.0,0.0
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,exchange,Exported thermal energy (EET),EET,MJ,A4,,0.0,0.0
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,Climate change,GWP-total,kg CO2 eq.,A4,,0.0115363442964597,0.0115363442964597
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,Climate change-Fossil,GWP-fossil,kg CO2 eq.,A4,,0.0115241163736633,0.0115241163736633
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,Climate change-Biogenic,GWP-biogenic,kg CO2 eq.,A4,,1.17845715873262e-05,1.17845715873262e-05
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,Climate change-Land use and land use change,GWP-luluc,kg CO2 eq.,A4,,4.43351209121781e-07,4.43351209121781e-07
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,Depletion potenzial of the stratospheric ozone layer (ODP),ODP,kg CFC-11 eq.,A4,,1.70784917943792e-15,1.70784917943792e-15
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"Acidifcation potential, Accumulated Exceedance (AP)",AP,Mole of H+ eq.,A4,,0.000214988225404675,0.000214988225404675
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"Eutrophication, freshwater",EP-freshwater,kg P eq.,A4,,2.72101206932307e-09,2.72101206932307e-09
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,Eutrophication marine,EP-marine,kg N eq.,A4,,9.09584677330612e-05,9.09584677330612e-05
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"Eutrophication, terrestrial",EP-terrestrial,Mole of N eq.,A4,,0.000996106505283857,0.000996106505283857
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,Photochemical Ozone Creation Potential  (POCP),POCP,kg NMVOC eq.,A4,,0.000249139716627297,0.000249139716627297
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"Resource use, minerals and metals",ADP-minerals&metals,kg Sb eq.,A4,,3.0133330651869e-10,3.0133330651869e-10
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"Resource use, fossils",ADP-fossil,MJ,A4,,0.13385190848678,0.13385190848678
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,Water use,WDP,m³ world equiv.,A4,,1.240390224502e-05,1.240390224502e-05
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"RMI, total",,kg,A4,,0.0032878322750611,0.0032878322750611
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"RMI, biotic subtotal",,kg,A4,,6.22198634916717e-06,6.22198634916717e-06
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,RMI forestry,,kg,A4,,1.03831446822997e-06,1.03831446822997e-06
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,RMI agriculture,,kg,A4,,5.18367188093721e-06,5.18367188093721e-06
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"TMR, total",,kg,A4,,0.0037046628337326,0.0037046628337326
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"TMR, biotic subtotal",,kg,A4,,9.8099118687832e-06,9.8099118687832e-06
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,TMR forestry,,kg,A4,,1.19406163846447e-06,1.19406163846447e-06
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,TMR agriculture,,kg,A4,,8.61585023031874e-06,8.61585023031874e-06
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"RMI, abiotic subtotal",,kg,A4,,0.00328161028871198,0.00328161028871198
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,RMI fossile,,kg,A4,,0.00311115313362934,0.00311115313362934
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,RMI metals,,kg,A4,,1.93145778601402e-05,1.93145778601402e-05
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,RMI minerals,,kg,A4,,0.0001511425772225,0.0001511425772225
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,"TMR, abiotic subtotal",,kg,A4,,0.00369485292186383,0.00369485292186383
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,TMR fossile,,kg,A4,,0.00311115313362934,0.00311115313362934
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,TMR metals,,kg,A4,,1.93145778601402e-05,1.93145778601402e-05
container_ship,c1bfdecc-e167-4c3a-8792-5dc06b97b4b8,lcia,TMR mineral,,kg,A4,,0.000564385210374353,0.000564385210374353
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Use of renewable primary energy as energy carrier (PERE),PERE,MJ,A5,,1.87135998901426,1.87135998901426
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Use of renewable primary energy resources used as raw materials (PERM),PERM,MJ,A5,,0.0,0.0
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Total use of renewable primary energy (PERT),PERT,MJ,A5,,1.87135998901426,1.87135998901426
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Use of non renewable primary energy as energy carrier (PENRE),PENRE,MJ,A5,,17.2432961370294,17.2432961370294
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Use of non renewable primary energy resources used as raw materials (PENRM),PENRM,MJ,A5,,0.0,0.0
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Total use of non renewable primary energy resource (PENRT),PENRT,MJ,A5,,17.2432961370294,17.2432961370294
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Use of secondary material (SM),SM,kg,A5,,0.0,0.0
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Use of renewable secondary fuels (SF),RSF,MJ,A5,,0.0,0.0
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,A5,,0.0,0.0
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Net use of fresh water (FW),FW,m3,A5,,0.00177929524078199,0.00177929524078199
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Hazardous waste disposed (HWD),HWD,kg,A5,,7.34431455758795e-10,7.34431455758795e-10
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Non harzardous waste disposed (NHWD),NHWD,kg,A5,,0.00285524793973618,0.00285524793973618
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Radioactive waste disposed (RWD),RWD,kg,A5,,2.32805075012469e-05,2.32805075012469e-05
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Components for re-use (CRU),CRU,kg,A5,,0.0,0.0
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Materials for recycling  (MFR),MFR,kg,A5,,0.0,0.0
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Materials for energy recovery (MER),MER,kg,A5,,0.0,0.0
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Exported electrical energy (EEE),EEE,MJ,A5,,0.0,0.0
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,exchange,Exported thermal energy (EET),EET,MJ,A5,,0.0,0.0
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,Climate change,GWP-total,kg CO2 eq.,A5,,1.37270428390862,1.37270428390862
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,Climate change-Fossil,GWP-fossil,kg CO2 eq.,A5,,1.37885622337857,1.37885622337857
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,Climate change-Biogenic,GWP-biogenic,kg CO2 eq.,A5,,-0.0315964280575147,-0.0315964280575147
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,Climate change-Land use and land use change,GWP-luluc,kg CO2 eq.,A5,,0.0254444885875675,0.0254444885875675
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,Depletion potenzial of the stratospheric ozone layer (ODP),ODP,kg CFC-11 eq.,A5,,3.0908988448245e-13,3.0908988448245e-13
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"Acidifcation potential, Accumulated Exceedance (AP)",AP,Mole of H+ eq.,A5,,0.00659869255197574,0.00659869255197574
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"Eutrophication, freshwater",EP-freshwater,kg P eq.,A5,,3.56773146504399e-06,3.56773146504399e-06
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,Eutrophication marine,EP-marine,kg N eq.,A5,,0.0031091236212394,0.0031091236212394
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"Eutrophication, terrestrial",EP-terrestrial,Mole of N eq.,A5,,0.0345988567036938,0.0345988567036938
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,Photochemical Ozone Creation Potential  (POCP),POCP,kg NMVOC eq.,A5,,0.00885360433265435,0.00885360433265435
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"Resource use, minerals and metals",ADP-minerals&metals,kg Sb eq.,A5,,2.23923083587602e-07,2.23923083587602e-07
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"Resource use, fossils",ADP-fossil,MJ,A5,,17.2429975417353,17.2429975417353
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,Water use,WDP,m³ world equiv.,A5,,0.00934130526641701,0.00934130526641701
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"RMI, total",,kg,A5,,0.50386212787692,0.50386212787692
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"RMI, biotic subtotal",,kg,A5,,0.0595789934866694,0.0595789934866694
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,RMI forestry,,kg,A5,,0.00016569226111972,0.00016569226111972
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,RMI agriculture,,kg,A5,,0.0594133012255497,0.0594133012255497
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"TMR, total",,kg,A5,,0.59949602331821,0.59949602331821
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"TMR, biotic subtotal",,kg,A5,,0.0702866037583023,0.0702866037583023
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,TMR forestry,,kg,A5,,0.000190546100287678,0.000190546100287678
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,TMR agriculture,,kg,A5,,0.0700960576580146,0.0700960576580146
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"RMI, abiotic subtotal",,kg,A5,,0.444283134390254,0.444283134390254
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,RMI fossile,,kg,A5,,0.400622857746668,0.400622857746668
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,RMI metals,,kg,A5,,0.00261165255901911,0.00261165255901911
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,RMI minerals,,kg,A5,,0.0410486240845676,0.0410486240845676
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,"TMR, abiotic subtotal",,kg,A5,,0.529209419559904,0.529209419559904
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,TMR fossile,,kg,A5,,0.400622857746668,0.400622857746668
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,TMR metals,,kg,A5,,0.00261165255901911,0.00261165255901911
excavator_100kW,6abf619b-9e1e-4c1d-996b-0458137d3303,lcia,TMR mineral,,kg,A5,,0.125974909254218,0.125974909254218
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Use of renewable primary energy as energy carrier (PERE),PERE,MJ,B6,,5.72566298156324,5.72566298156324
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Use of renewable primary energy resources used as raw materials (PERM),PERM,MJ,B6,,0.0,0.0
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Total use of renewable primary energy (PERT),PERT,MJ,B6,,5.72566298156324,5.72566298156324
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Use of non renewable primary energy as energy carrier (PENRE),PENRE,MJ,B6,,6.03090101519868,6.03090101519868
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Use of non renewable primary energy resources used as raw materials (PENRM),PENRM,MJ,B6,,0.0,0.0
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Total use of non renewable primary energy resource (PENRT),PENRT,MJ,B6,,6.03090101519868,6.03090101519868
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Use of secondary material (SM),SM,kg,B6,,0.0,0.0
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Use of renewable secondary fuels (SF),RSF,MJ,B6,,0.0,0.0
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Use of non renewable secondary fuels (NRSF),NRSF,MJ,B6,,0.0,0.0
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Net use of fresh water (FW),FW,m3,B6,,0.0019674031960842,0.0019674031960842
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Hazardous waste disposed (HWD),HWD,kg,B6,,1.31245696758294e-08,1.31245696758294e-08
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Non harzardous waste disposed (NHWD),NHWD,kg,B6,,0.00559724865446092,0.00559724865446092
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Radioactive waste disposed (RWD),RWD,kg,B6,,0.000573629812204406,0.000573629812204406
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Components for re-use (CRU),CRU,kg,B6,,0.0,0.0
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Materials for recycling  (MFR),MFR,kg,B6,,0.0,0.0
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Materials for energy recovery (MER),MER,kg,B6,,0.0,0.0
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Exported electrical energy (EEE),EEE,MJ,B6,,0.0,0.0
electricity_DE_2019,80e3d34e-6f37-4d1d-94fd-b9694b96223d,exchange,Exported thermal energy (EET),EET,MJ,B6,,0.0,0.0
